region	sector	indout
BE	Construction work (45)	69678.7963728
BE	Secondary construction material for treatment, Re-processing of secondary construction material into aggregates	0
BE	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries	6825.95883303
BE	Retail trade services of motor fuel	358.437581406
BE	Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)	38161.3615398
BE	Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)	820.689149233
BE	Hotel and restaurant services (55)	16879.1356496
BE	Railway transportation services	6656.74156402
BE	Other land transportation services	20026.0041865
BE	Transportation services via pipelines	488.839071492
BE	Sea and coastal water transportation services	7666.06011454
BE	Inland water transportation services	821.42437667
BE	Air transport services (62)	5514.85121146
BE	Supporting and auxiliary transport services; travel agency services (63)	36129.9026989
BE	Post and telecommunication services (64)	21339.4416918
BE	Financial intermediation services, except insurance and pension funding services (65)	11158.4092185
BE	Insurance and pension funding services, except compulsory social security services (66)	10809.1554023
BE	Services auxiliary to financial intermediation (67)	20870.1367151
BE	Real estate services (70)	53749.353725
BE	Renting services of machinery and equipment without operator and of personal and household goods (71)	15007.9208579
BE	Computer and related services (72)	21730.3226122
BE	Research and development services (73)	10437.2126751
BE	Other business services (74)	101780.48332
BE	Public administration and defence services; compulsory social security services (75)	29918.5846735
BE	Education services (80)	28163.1371363
BE	Health and social work services (85)	46029.5007887
BE	Food waste for treatment: incineration	599.85460666
BE	Paper waste for treatment: incineration	681.640448278
BE	Plastic waste for treatment: incineration	658.03359525
BE	Intert/metal waste for treatment: incineration	2138.79563592
BE	Textiles waste for treatment: incineration	163.804267805
BE	Wood waste for treatment: incineration	278.528406637
BE	Oil/hazardous waste for treatment: incineration	1032.2140455
BE	Food waste for treatment: biogasification and land application	223.631458699
BE	Paper waste for treatment: biogasification and land application	34.782428402
BE	Sewage sludge for treatment: biogasification and land application	430.265885977
BE	Food waste for treatment: composting and land application	956.069377071
BE	Paper and wood waste for treatment: composting and land application	4.57576023776
BE	Food waste for treatment: waste water treatment	449.401240504
BE	Other waste for treatment: waste water treatment	778.33067798
BE	Food waste for treatment: landfill	332.829045067
BE	Paper for treatment: landfill	266.537229155
BE	Plastic waste for treatment: landfill	177.701547752
BE	Inert/metal/hazardous waste for treatment: landfill	436.466810163
BE	Textiles waste for treatment: landfill	43.1669375035
BE	Wood waste for treatment: landfill	44.2349492563
BE	Membership organisation services n.e.c. (91)	3656.30964151
BE	Recreational, cultural and sporting services (92)	14878.6747594
BE	Other services (93)	3504.94273551
BE	Private households with employed persons (95)	683.889229229
BE	Extra-territorial organizations and bodies	0
BG	Paddy rice	17.0987964919
BG	Wheat	973.874102635
BG	Cereal grains nec	228.954950027
BG	Vegetables, fruit, nuts	514.06806818
BG	Oil seeds	354.414419832
BG	Sugar cane, sugar beet	1.85138961283
BG	Plant-based fibers	0.434145761709
BG	Crops nec	447.842334398
BG	Cattle	19.3442875487
BG	Pigs	279.146935681
BG	Poultry	472.07227461
BG	Meat animals nec	236.812883769
BG	Animal products nec	32.1096650128
BG	Raw milk	672.122814675
BG	Wool, silk-worm cocoons	5.46286148469
BG	Manure (conventional treatment)	0
BG	Manure (biogas treatment)	0
BG	Products of forestry, logging and related services (02)	336.451596994
BG	Fish and other fishing products; services incidental of fishing (05)	42.7735367607
BG	Anthracite	100.200968695
BG	Coking Coal	0.293664084795
BG	Other Bituminous Coal	19.7771777689
BG	Sub-Bituminous Coal	0
BG	Patent Fuel	0.000508001646461
BG	Lignite/Brown Coal	413.63292127
BG	BKB/Peat Briquettes	77.1690119084
BG	Peat	0.395627104825
BG	Crude petroleum and services related to crude oil extraction, excluding surveying	32.8506184502
BG	Natural gas and services related to natural gas extraction, excluding surveying	30.8710414104
BG	Natural Gas Liquids	0.0111421635321
BG	Other Hydrocarbons	10.9241086089
BG	Uranium and thorium ores (12)	0
BG	Iron ores	0.0640807815719
BG	Copper ores and concentrates	661.447270725
BG	Nickel ores and concentrates	0.332018103377
BG	Aluminium ores and concentrates	0.0812364249374
BG	Precious metal ores and concentrates	198.271018451
BG	Lead, zinc and tin ores and concentrates	42.8083073509
BG	Other non-ferrous metal ores and concentrates	12.4824136567
BG	Stone	36.3596161793
BG	Sand and clay	296.403342045
BG	Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.	73.0100405098
BG	Products of meat cattle	90.3535981008
BG	Products of meat pigs	402.729888431
BG	Products of meat poultry	586.472648677
BG	Meat products nec	525.573257284
BG	products of Vegetable oils and fats	600.487284779
BG	Dairy products	1018.49212278
BG	Processed rice	8.31965897973
BG	Sugar	205.947203537
BG	Food products nec	2416.57573827
BG	Beverages	511.228134794
BG	Fish products	95.2337738824
BG	Tobacco products (16)	797.281712903
BG	Textiles (17)	1422.66934535
BG	Wearing apparel; furs (18)	1752.49594083
BG	Leather and leather products (19)	363.643636669
BG	Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)	531.963892907
BG	Wood material for treatment, Re-processing of secondary wood material into new wood material	0
BG	Pulp	215.026081685
BG	Secondary paper for treatment, Re-processing of secondary paper into new pulp	0
BG	Paper and paper products	394.153613567
BG	Printed matter and recorded media (22)	698.090264397
BG	Coke Oven Coke	1.85840153529
BG	Gas Coke	0
BG	Coal Tar	4.22568604718
BG	Motor Gasoline	1663.31265435
BG	Aviation Gasoline	0.567647432957
BG	Gasoline Type Jet Fuel	0
BG	Kerosene Type Jet Fuel	77.7697128342
BG	Kerosene	1.36707421279
BG	Gas/Diesel Oil	1083.78024548
BG	Heavy Fuel Oil	503.70147687
BG	Refinery Gas	5.51667435541
BG	Liquefied Petroleum Gases (LPG)	59.5363042063
BG	Refinery Feedstocks	40.587454423
BG	Ethane	0
BG	Naphtha	94.9351597591
BG	White Spirit & SBP	2.0249313612
BG	Lubricants	0
BG	Bitumen	5.44290530073
BG	Paraffin Waxes	0
BG	Petroleum Coke	3.556495993
BG	Non-specified Petroleum Products	3.74491544224
BG	Nuclear fuel	0
BG	Plastics, basic	53.4902592618
BG	Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	0
BG	N-fertiliser	0.0949766489513
BG	P- and other fertiliser	247.47595434
BG	Chemicals nec	2224.3808477
BG	Charcoal	24.0306226254
BG	Additives/Blending Components	1.46301670589
BG	Biogasoline	0.000848059688603
BG	Biodiesels	1.48121766493
BG	Other Liquid Biofuels	8.49958444531
BG	Rubber and plastic products (25)	1312.75233735
BG	Glass and glass products	262.859240165
BG	Secondary glass for treatment, Re-processing of secondary glass into new glass	0
BG	Ceramic goods	133.453655531
BG	Bricks, tiles and construction products, in baked clay	42.7530221648
BG	Cement, lime and plaster	604.064431169
BG	Ash for treatment, Re-processing of ash into clinker	0
BG	Other non-metallic mineral products	130.669641274
BG	Basic iron and steel and of ferro-alloys and first products thereof	51.7108897147
BG	Secondary steel for treatment, Re-processing of secondary steel into new steel	0
BG	Precious metals	8.1196826604
BG	Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	0
BG	Aluminium and aluminium products	400.499539255
BG	Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	0
BG	Lead, zinc and tin and products thereof	548.893240489
BG	Secondary lead for treatment, Re-processing of secondary lead into new lead	0
BG	Copper products	3211.39876449
BG	Secondary copper for treatment, Re-processing of secondary copper into new copper	0
BG	Other non-ferrous metal products	60.7305608303
BG	Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0
BG	Foundry work services	94.0565554281
BG	Fabricated metal products, except machinery and equipment (28)	2125.39582597
BG	Machinery and equipment n.e.c. (29)	2701.1900036
BG	Office machinery and computers (30)	224.954264857
BG	Electrical machinery and apparatus n.e.c. (31)	1673.43134823
BG	Radio, television and communication equipment and apparatus (32)	315.525357218
BG	Medical, precision and optical instruments, watches and clocks (33)	473.787311354
BG	Motor vehicles, trailers and semi-trailers (34)	231.214685176
BG	Other transport equipment (35)	482.826361535
BG	Furniture; other manufactured goods n.e.c. (36)	1196.67952146
BG	Secondary raw materials	1.85628328898
BG	Bottles for treatment, Recycling of bottles by direct reuse	0
BG	Electricity by coal	836.51829905
BG	Electricity by gas	77.0256739175
BG	Electricity by nuclear	565.024729308
BG	Electricity by hydro	112.043890203
BG	Electricity by wind	28.749294332
BG	Electricity by petroleum and other oil derivatives	6.81737380273
BG	Electricity by biomass and waste	2.5655090379
BG	Electricity by solar photovoltaic	4.66976689139
BG	Electricity by solar thermal	0
BG	Electricity by tide, wave, ocean	0
BG	Electricity by Geothermal	0
BG	Electricity nec	3.20347595356
BG	Transmission services of electricity	417.006355244
BG	Distribution and trade services of electricity	1159.65776214
BG	Coke oven gas	0.0298747128455
BG	Blast Furnace Gas	0.0648475929177
BG	Oxygen Steel Furnace Gas	3.08550069231e-05
BG	Gas Works Gas	0.00649178583808
BG	Biogas	1.91730116268
BG	Distribution services of gaseous fuels through mains	285.783040022
BG	Steam and hot water supply services	569.546998237
BG	Collected and purified water, distribution services of water (41)	359.037946684
BG	Construction work (45)	6435.19053968
BG	Secondary construction material for treatment, Re-processing of secondary construction material into aggregates	0
BG	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries	219.128594416
BG	Retail trade services of motor fuel	57.1787235949
BG	Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)	348.963797757
BG	Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)	296.33058671
BG	Hotel and restaurant services (55)	4744.0138368
BG	Railway transportation services	1442.36751116
BG	Other land transportation services	3742.14099042
BG	Transportation services via pipelines	46.9506026025
BG	Sea and coastal water transportation services	742.014472858
BG	Inland water transportation services	59.2343839167
BG	Air transport services (62)	826.377596285
BG	Supporting and auxiliary transport services; travel agency services (63)	2382.78847895
BG	Post and telecommunication services (64)	2700.98474547
BG	Financial intermediation services, except insurance and pension funding services (65)	3083.70720058
BG	Insurance and pension funding services, except compulsory social security services (66)	662.037410638
BG	Services auxiliary to financial intermediation (67)	189.736623777
BG	Real estate services (70)	5977.03311869
BG	Renting services of machinery and equipment without operator and of personal and household goods (71)	977.573025323
BG	Computer and related services (72)	1253.71787892
BG	Research and development services (73)	284.689276371
BG	Other business services (74)	4843.35488547
BG	Public administration and defence services; compulsory social security services (75)	4638.19078927
BG	Education services (80)	2690.60773636
BG	Health and social work services (85)	2556.60462323
BG	Food waste for treatment: incineration	1.7663747004
BG	Paper waste for treatment: incineration	2.40659106925
BG	Plastic waste for treatment: incineration	1.04502444782
BG	Intert/metal waste for treatment: incineration	10.9792543724
BG	Textiles waste for treatment: incineration	0.494845877108
BG	Wood waste for treatment: incineration	0.567004666509
BG	Oil/hazardous waste for treatment: incineration	14.3777055525
BG	Food waste for treatment: biogasification and land application	0.000577480752442
BG	Paper waste for treatment: biogasification and land application	0.000528574666641
BG	Sewage sludge for treatment: biogasification and land application	0.042496850662
BG	Food waste for treatment: composting and land application	0.155573863293
BG	Paper and wood waste for treatment: composting and land application	0.000257891751744
BG	Food waste for treatment: waste water treatment	31.2651558579
BG	Other waste for treatment: waste water treatment	42.8381475372
BG	Food waste for treatment: landfill	126.928925989
BG	Paper for treatment: landfill	83.970897507
BG	Plastic waste for treatment: landfill	7.9395727031
BG	Inert/metal/hazardous waste for treatment: landfill	113.610985468
BG	Textiles waste for treatment: landfill	18.7228650171
BG	Wood waste for treatment: landfill	22.6038135896
BG	Membership organisation services n.e.c. (91)	324.529458998
BG	Recreational, cultural and sporting services (92)	2182.03600009
BG	Other services (93)	181.485490316
BG	Private households with employed persons (95)	0
BG	Extra-territorial organizations and bodies	0
CY	Paddy rice	0
CY	Wheat	3.13143606022
CY	Cereal grains nec	11.5431889256
CY	Vegetables, fruit, nuts	263.496964928
CY	Oil seeds	29.9679034025
CY	Sugar cane, sugar beet	0
CY	Plant-based fibers	0
CY	Crops nec	92.2819883965
CY	Cattle	9.24630933331
CY	Pigs	99.4498368748
CY	Poultry	112.039033452
CY	Meat animals nec	46.1411143313
CY	Animal products nec	8.80386510298
CY	Raw milk	100.863784457
CY	Wool, silk-worm cocoons	0.0910733619536
CY	Manure (conventional treatment)	0
CY	Manure (biogas treatment)	0
CY	Products of forestry, logging and related services (02)	18.55185552
